Word,URL,Frequecny,Positions
english,https://quotes.toscrape.com/author/Jimi-Hendrix,1,216
english,https://quotes.toscrape.com/author/John-Lennon,1,27
english,https://quotes.toscrape.com/author/Alexandre-Dumas-fils,1,219
english,https://quotes.toscrape.com/author/J-R-R-Tolkien,3,"30,86,408"
english,https://quotes.toscrape.com/author/Ayn-Rand,1,133
arrived,https://quotes.toscrape.com/author/J-K-Rowling,1,632
remembers,https://quotes.toscrape.com/author/J-K-Rowling,1,633
group,https://quotes.toscrape.com/author/J-K-Rowling,1,642
group,https://quotes.toscrape.com/author/John-Lennon,1,89
group,https://quotes.toscrape.com/author/Ayn-Rand,1,243
girls,https://quotes.toscrape.com/author/J-K-Rowling,1,644
girls,https://quotes.toscrape.com/tag/inspirational/page/1/,1,135
girls,https://quotes.toscrape.com/tag/life/page/1/,1,111
girls,https://quotes.toscrape.com/tag/love/page/1/,2,"75,590"
girls,https://quotes.toscrape.com/page/2/,1,46
girls,https://quotes.toscrape.com/tag/love/,2,"75,590"
girls,https://quotes.toscrape.com/tag/inspirational/,1,135
girls,https://quotes.toscrape.com/tag/life/,1,111
girls,https://quotes.toscrape.com/tag/friends/,1,49
girls,https://quotes.toscrape.com/tag/friends/page/1/,1,49
girls,https://quotes.toscrape.com/tag/heartbreak/page/1/,1,49
girls,https://quotes.toscrape.com/tag/sisters/page/1/,1,49
girls,https://quotes.toscrape.com/tag/girls/page/1/,2,"9,28"
girls,https://quotes.toscrape.com/author/Stephenie-Meyer,3,"114,135,153"
girls,https://quotes.toscrape.com/page/5/,1,101
bright,https://quotes.toscrape.com/author/J-K-Rowling,1,647
quite,https://quotes.toscrape.com/author/J-K-Rowling,1,649
quite,https://quotes.toscrape.com/author/W-C-Fields,1,83
sean,https://quotes.toscrape.com/author/J-K-Rowling,1,653
harris,https://quotes.toscrape.com/author/J-K-Rowling,1,654
harris,https://quotes.toscrape.com/author/Khaled-Hosseini,1,290
friend,https://quotes.toscrape.com/author/J-K-Rowling,1,657
friend,https://quotes.toscrape.com/tag/books/page/1/,2,"139,180"
friend,https://quotes.toscrape.com/tag/books/,2,"139,180"
friend,https://quotes.toscrape.com/tag/reading/,1,144
friend,https://quotes.toscrape.com/tag/friends/,1,291
friend,https://quotes.toscrape.com/tag/friends/page/1/,1,291
friend,https://quotes.toscrape.com/author/George-Eliot,1,95
friend,https://quotes.toscrape.com/tag/reading/page/1/,1,144
friend,https://quotes.toscrape.com/author/Mark-Twain,1,197
friend,https://quotes.toscrape.com/author/Allen-Saunders,1,191
friend,https://quotes.toscrape.com/author/Dr-Seuss,1,202
friend,https://quotes.toscrape.com/author/Ralph-Waldo-Emerson,1,460
friend,https://quotes.toscrape.com/tag/novelist-quotes/page/1/,1,14
friend,https://quotes.toscrape.com/tag/authors/page/1/,1,36
friend,https://quotes.toscrape.com/tag/literature/page/1/,1,36
friend,https://quotes.toscrape.com/tag/writing/page/1/,1,59
friend,https://quotes.toscrape.com/author/Alfred-Tennyson,2,"109,149"
friend,https://quotes.toscrape.com/author/E-E-Cummings,1,129
friend,https://quotes.toscrape.com/page/6/,1,201
friend,https://quotes.toscrape.com/author/J-R-R-Tolkien,2,"98,404"
friend,https://quotes.toscrape.com/page/8/,1,139
upper,https://quotes.toscrape.com/author/J-K-Rowling,1,660
sixth,https://quotes.toscrape.com/author/J-K-Rowling,1,661
sixth,https://quotes.toscrape.com/author/Marilyn-Monroe,1,352
sixth,https://quotes.toscrape.com/author/J-R-R-Tolkien,1,253
owned,https://quotes.toscrape.com/author/J-K-Rowling,1,662
owned,https://quotes.toscrape.com/author/Ayn-Rand,1,39
turquoise,https://quotes.toscrape.com/author/J-K-Rowling,1,664
ford,https://quotes.toscrape.com/author/J-K-Rowling,1,665
ford,https://quotes.toscrape.com/author/E-E-Cummings,1,417
anglia,https://quotes.toscrape.com/author/J-K-Rowling,1,666
says,https://quotes.toscrape.com/author/J-K-Rowling,1,669
inspired,https://quotes.toscrape.com/author/J-K-Rowling,1,670
inspired,https://quotes.toscrape.com/author/Dr-Seuss,1,309
inspired,https://quotes.toscrape.com/author/Ralph-Waldo-Emerson,1,148
inspired,https://quotes.toscrape.com/author/Friedrich-Nietzsche,1,132
inspired,https://quotes.toscrape.com/author/Khaled-Hosseini,1,264
inspired,https://quotes.toscrape.com/author/J-M-Barrie,1,86
inspired,https://quotes.toscrape.com/author/Alexandre-Dumas-fils,1,87
inspired,https://quotes.toscrape.com/author/J-R-R-Tolkien,1,231
make,https://quotes.toscrape.com/tag/inspirational/page/1/,2,"101,176"
make,https://quotes.toscrape.com/tag/life/page/1/,2,"77,152"
make,https://quotes.toscrape.com/tag/humor/page/1/,2,"62,75"
make,https://quotes.toscrape.com/tag/love/page/1/,5,"41,116,309,575,581"
make,https://quotes.toscrape.com/page/2/,3,"12,87,335"
make,https://quotes.toscrape.com/tag/love/,5,"41,116,309,575,581"
make,https://quotes.toscrape.com/tag/inspirational/,2,"101,176"
make,https://quotes.toscrape.com/tag/life/,2,"77,152"
make,https://quotes.toscrape.com/tag/humor/,2,"62,75"
make,https://quotes.toscrape.com/tag/friends/,2,"15,90"
make,https://quotes.toscrape.com/tag/friends/page/1/,2,"15,90"
make,https://quotes.toscrape.com/tag/heartbreak/page/1/,2,"15,90"
make,https://quotes.toscrape.com/tag/sisters/page/1/,2,"15,90"
make,https://quotes.toscrape.com/tag/religion/page/1/,2,"17,30"
make,https://quotes.toscrape.com/author/Charles-M-Schulz,1,402
make,https://quotes.toscrape.com/tag/girls/page/1/,2,"13,19"
make,https://quotes.toscrape.com/tag/love/page/2/,1,33
make,https://quotes.toscrape.com/page/3/,2,"125,138"
make,https://quotes.toscrape.com/author/E-E-Cummings,1,352
make,https://quotes.toscrape.com/page/5/,2,"86,92"
make,https://quotes.toscrape.com/page/7/,2,"49,128"
make,https://quotes.toscrape.com/tag/alcohol/page/1/,1,52
make,https://quotes.toscrape.com/page/9/,1,64
make,https://quotes.toscrape.com/tag/integrity/page/1/,1,20
going,https://quotes.toscrape.com/tag/inspirational/page/1/,3,"108,130,210"
going,https://quotes.toscrape.com/tag/life/page/1/,3,"84,106,186"
going,https://quotes.toscrape.com/tag/love/page/1/,3,"48,70,150"
going,https://quotes.toscrape.com/page/2/,3,"19,41,121"
going,https://quotes.toscrape.com/tag/love/,3,"48,70,150"
going,https://quotes.toscrape.com/tag/inspirational/,3,"108,130,210"
going,https://quotes.toscrape.com/tag/life/,3,"84,106,186"
going,https://quotes.toscrape.com/tag/friendship/,1,70
going,https://quotes.toscrape.com/tag/friends/,3,"22,44,124"
going,https://quotes.toscrape.com/tag/friends/page/1/,3,"22,44,124"
going,https://quotes.toscrape.com/tag/heartbreak/page/1/,3,"22,44,124"
going,https://quotes.toscrape.com/tag/sisters/page/1/,3,"22,44,124"
going,https://quotes.toscrape.com/tag/friendship/page/1/,1,70
going,https://quotes.toscrape.com/author/Madeleine-LEngle,1,453
going,https://quotes.toscrape.com/author/Suzanne-Collins,1,195
going,https://quotes.toscrape.com/author/James-Baldwin,1,280
going,https://quotes.toscrape.com/author/Stephenie-Meyer,1,238
going,https://quotes.toscrape.com/page/4/,1,70
going,https://quotes.toscrape.com/page/7/,1,386
going,https://quotes.toscrape.com/tag/troubles/page/1/,1,47
going,https://quotes.toscrape.com/page/8/,2,"267,275"
mess,https://quotes.toscrape.com/tag/inspirational/page/1/,2,"110,132"
mess,https://quotes.toscrape.com/tag/life/page/1/,2,"86,108"
mess,https://quotes.toscrape.com/tag/love/page/1/,2,"50,72"
mess,https://quotes.toscrape.com/page/2/,2,"21,43"
mess,https://quotes.toscrape.com/tag/love/,2,"50,72"
mess,https://quotes.toscrape.com/tag/inspirational/,2,"110,132"
mess,https://quotes.toscrape.com/tag/life/,2,"86,108"
mess,https://quotes.toscrape.com/tag/friends/,2,"24,46"
mess,https://quotes.toscrape.com/tag/friends/page/1/,2,"24,46"
mess,https://quotes.toscrape.com/tag/heartbreak/page/1/,2,"24,46"
mess,https://quotes.toscrape.com/tag/sisters/page/1/,2,"24,46"
universal,https://quotes.toscrape.com/tag/inspirational/page/1/,1,116
universal,https://quotes.toscrape.com/tag/life/page/1/,1,92
universal,https://quotes.toscrape.com/tag/love/page/1/,1,56
universal,https://quotes.toscrape.com/author/Eleanor-Roosevelt,1,204
universal,https://quotes.toscrape.com/page/2/,1,27
universal,https://quotes.toscrape.com/tag/love/,1,56
universal,https://quotes.toscrape.com/tag/inspirational/,1,116
universal,https://quotes.toscrape.com/tag/life/,1,92
universal,https://quotes.toscrape.com/tag/friends/,1,30
universal,https://quotes.toscrape.com/tag/friends/page/1/,1,30
universal,https://quotes.toscrape.com/tag/heartbreak/page/1/,1,30
universal,https://quotes.toscrape.com/tag/sisters/page/1/,1,30
part,https://quotes.toscrape.com/tag/inspirational/page/1/,1,121
part,https://quotes.toscrape.com/tag/life/page/1/,1,97
part,https://quotes.toscrape.com/author/Jane-Austen,2,"72,240"
part,https://quotes.toscrape.com/tag/love/page/1/,2,"61,353"
part,https://quotes.toscrape.com/page/2/,2,"32,379"
part,https://quotes.toscrape.com/tag/love/,2,"61,353"
part,https://quotes.toscrape.com/tag/inspirational/,1,121
part,https://quotes.toscrape.com/tag/life/,1,97
part,https://quotes.toscrape.com/tag/friends/,1,35
part,https://quotes.toscrape.com/tag/friends/page/1/,1,35
part,https://quotes.toscrape.com/tag/heartbreak/page/1/,1,35
part,https://quotes.toscrape.com/tag/sisters/page/1/,1,35
part,https://quotes.toscrape.com/author/Helen-Keller,1,356
part,https://quotes.toscrape.com/author/Haruki-Murakami,1,268
part,https://quotes.toscrape.com/author/Suzanne-Collins,1,220
part,https://quotes.toscrape.com/author/Mother-Teresa,1,100
part,https://quotes.toscrape.com/author/George-R-R-Martin,1,217
part,https://quotes.toscrape.com/author/J-R-R-Tolkien,1,171
part,https://quotes.toscrape.com/author/Ayn-Rand,1,158
get,https://quotes.toscrape.com/tag/inspirational/page/1/,2,"124,415"
get,https://quotes.toscrape.com/tag/life/page/1/,1,100
get,https://quotes.toscrape.com/tag/books/page/1/,1,84
get,https://quotes.toscrape.com/tag/love/page/1/,1,64
get,https://quotes.toscrape.com/page/2/,1,35
get,https://quotes.toscrape.com/tag/love/,1,64
get,https://quotes.toscrape.com/tag/inspirational/,2,"124,415"
get,https://quotes.toscrape.com/tag/life/,1,100
get,https://quotes.toscrape.com/tag/books/,1,84
get,https://quotes.toscrape.com/tag/reading/,1,93
get,https://quotes.toscrape.com/tag/friends/,1,38
get,https://quotes.toscrape.com/tag/friends/page/1/,1,38
get,https://quotes.toscrape.com/tag/heartbreak/page/1/,1,38
get,https://quotes.toscrape.com/tag/sisters/page/1/,1,38
get,https://quotes.toscrape.com/tag/reading/page/1/,1,93
get,https://quotes.toscrape.com/tag/tea/page/1/,1,13
get,https://quotes.toscrape.com/author/Ralph-Waldo-Emerson,2,"368,373"
get,https://quotes.toscrape.com/tag/life/page/2/,1,77
get,https://quotes.toscrape.com/author/Stephenie-Meyer,2,"248,327"
get,https://quotes.toscrape.com/page/3/,2,"280,288"
get,https://quotes.toscrape.com/tag/imagination/page/1/,2,"12,20"
get,https://quotes.toscrape.com/page/5/,1,41
get,https://quotes.toscrape.com/page/10/,1,106
decide,https://quotes.toscrape.com/tag/inspirational/page/1/,1,126
decide,https://quotes.toscrape.com/tag/life/page/1/,1,102
decide,https://quotes.toscrape.com/tag/love/page/1/,1,66
decide,https://quotes.toscrape.com/page/2/,1,37
decide,https://quotes.toscrape.com/tag/love/,1,66
decide,https://quotes.toscrape.com/tag/inspirational/,1,126
decide,https://quotes.toscrape.com/tag/life/,1,102
decide,https://quotes.toscrape.com/tag/friends/,1,40
decide,https://quotes.toscrape.com/tag/friends/page/1/,1,40
decide,https://quotes.toscrape.com/tag/heartbreak/page/1/,1,40
decide,https://quotes.toscrape.com/tag/sisters/page/1/,1,40
act,https://quotes.toscrape.com/tag/inspirational/page/1/,1,142
act,https://quotes.toscrape.com/tag/life/page/1/,1,118
act,https://quotes.toscrape.com/tag/love/page/1/,1,82
act,https://quotes.toscrape.com/page/2/,1,53
act,https://quotes.toscrape.com/tag/love/,1,82
act,https://quotes.toscrape.com/tag/inspirational/,1,142
act,https://quotes.toscrape.com/tag/life/,1,118
act,https://quotes.toscrape.com/tag/friends/,1,56
act,https://quotes.toscrape.com/tag/friends/page/1/,1,56
act,https://quotes.toscrape.com/tag/heartbreak/page/1/,1,56
act,https://quotes.toscrape.com/tag/sisters/page/1/,1,56
act,https://quotes.toscrape.com/author/Madeleine-LEngle,1,401
act,https://quotes.toscrape.com/author/Charles-Bukowski,1,68
act,https://quotes.toscrape.com/author/George-Carlin,1,104
anyway,https://quotes.toscrape.com/tag/inspirational/page/1/,1,145
anyway,https://quotes.toscrape.com/tag/life/page/1/,1,121
anyway,https://quotes.toscrape.com/tag/love/page/1/,1,85
anyway,https://quotes.toscrape.com/page/2/,1,56
anyway,https://quotes.toscrape.com/tag/love/,1,85
anyway,https://quotes.toscrape.com/tag/inspirational/,1,145
anyway,https://quotes.toscrape.com/tag/life/,1,121
anyway,https://quotes.toscrape.com/tag/friends/,1,59
anyway,https://quotes.toscrape.com/tag/friends/page/1/,1,59
anyway,https://quotes.toscrape.com/tag/heartbreak/page/1/,1,59
anyway,https://quotes.toscrape.com/tag/sisters/page/1/,1,59
anyway,https://quotes.toscrape.com/author/Stephenie-Meyer,1,243
some,https://quotes.toscrape.com/tag/inspirational/page/1/,2,"149,151"
some,https://quotes.toscrape.com/tag/life/page/1/,3,"125,127,454"
some,https://quotes.toscrape.com/tag/humor/page/1/,1,168
some,https://quotes.toscrape.com/author/Marilyn-Monroe,1,235
some,https://quotes.toscrape.com/tag/love/page/1/,2,"89,91"
some,https://quotes.toscrape.com/page/2/,2,"60,62"
some,https://quotes.toscrape.com/tag/love/,2,"89,91"
some,https://quotes.toscrape.com/tag/inspirational/,2,"149,151"
some,https://quotes.toscrape.com/tag/life/,3,"125,127,454"
some,https://quotes.toscrape.com/tag/humor/,1,168
some,https://quotes.toscrape.com/tag/friends/,2,"63,65"
some,https://quotes.toscrape.com/tag/friends/page/1/,2,"63,65"
some,https://quotes.toscrape.com/tag/heartbreak/page/1/,2,"63,65"
some,https://quotes.toscrape.com/tag/sisters/page/1/,2,"63,65"
some,https://quotes.toscrape.com/author/Douglas-Adams,1,120
some,https://quotes.toscrape.com/author/Dr-Seuss,1,106
some,https://quotes.toscrape.com/tag/regrets/page/1/,1,24
some,https://quotes.toscrape.com/author/Haruki-Murakami,1,222
some,https://quotes.toscrape.com/author/Madeleine-LEngle,1,224
some,https://quotes.toscrape.com/author/Garrison-Keillor,1,427
some,https://quotes.toscrape.com/author/Alfred-Tennyson,1,121
some,https://quotes.toscrape.com/author/Jimi-Hendrix,1,115
some,https://quotes.toscrape.com/author/W-C-Fields,2,"182,193"
some,https://quotes.toscrape.com/author/Alexandre-Dumas-fils,2,"317,473"
some,https://quotes.toscrape.com/page/7/,3,"287,360,365"
some,https://quotes.toscrape.com/tag/troubles/page/1/,2,"21,26"
some,https://quotes.toscrape.com/page/8/,1,33
some,https://quotes.toscrape.com/author/Ayn-Rand,1,109
some,https://quotes.toscrape.com/page/9/,1,224
some,https://quotes.toscrape.com/tag/age/page/1/,1,10
some,https://quotes.toscrape.com/tag/fairytales/page/1/,1,10
some,https://quotes.toscrape.com/tag/growing-up/page/1/,1,11
come,https://quotes.toscrape.com/tag/inspirational/page/1/,2,"150,189"
come,https://quotes.toscrape.com/tag/life/page/1/,2,"126,165"
come,https://quotes.toscrape.com/tag/love/page/1/,2,"90,129"
come,https://quotes.toscrape.com/page/2/,2,"61,100"
come,https://quotes.toscrape.com/tag/love/,2,"90,129"
come,https://quotes.toscrape.com/tag/inspirational/,2,"150,189"
come,https://quotes.toscrape.com/tag/life/,2,"126,165"
come,https://quotes.toscrape.com/tag/friends/,2,"64,103"
come,https://quotes.toscrape.com/tag/friends/page/1/,2,"64,103"
come,https://quotes.toscrape.com/tag/heartbreak/page/1/,2,"64,103"
come,https://quotes.toscrape.com/tag/sisters/page/1/,2,"64,103"
come,https://quotes.toscrape.com/author/Elie-Wiesel,1,90
come,https://quotes.toscrape.com/author/Charles-M-Schulz,1,623
come,https://quotes.toscrape.com/author/James-Baldwin,1,216
come,https://quotes.toscrape.com/author/Stephenie-Meyer,1,155
come,https://quotes.toscrape.com/page/7/,2,"361,366"
come,https://quotes.toscrape.com/tag/troubles/page/1/,2,"22,27"
come,https://quotes.toscrape.com/page/9/,1,59
come,https://quotes.toscrape.com/tag/integrity/page/1/,1,15
ones,https://quotes.toscrape.com/tag/inspirational/page/1/,1,154
ones,https://quotes.toscrape.com/tag/life/page/1/,1,130
ones,https://quotes.toscrape.com/tag/love/page/1/,1,94
ones,https://quotes.toscrape.com/page/2/,1,65
ones,https://quotes.toscrape.com/tag/love/,1,94
ones,https://quotes.toscrape.com/tag/inspirational/,1,154
ones,https://quotes.toscrape.com/tag/life/,1,130
ones,https://quotes.toscrape.com/tag/friendship/,1,80
ones,https://quotes.toscrape.com/tag/friends/,1,68
ones,https://quotes.toscrape.com/tag/friends/page/1/,1,68
ones,https://quotes.toscrape.com/tag/heartbreak/page/1/,1,68
ones,https://quotes.toscrape.com/tag/sisters/page/1/,1,68
ones,https://quotes.toscrape.com/tag/friendship/page/1/,1,80
ones,https://quotes.toscrape.com/page/4/,1,80
stay,https://quotes.toscrape.com/tag/inspirational/page/1/,1,156
stay,https://quotes.toscrape.com/tag/life/page/1/,1,132
stay,https://quotes.toscrape.com/tag/love/page/1/,1,96
stay,https://quotes.toscrape.com/page/2/,1,67
stay,https://quotes.toscrape.com/tag/love/,1,96
stay,https://quotes.toscrape.com/tag/inspirational/,1,156
stay,https://quotes.toscrape.com/tag/life/,1,132
stay,https://quotes.toscrape.com/tag/friends/,1,70
stay,https://quotes.toscrape.com/tag/friends/page/1/,1,70
stay,https://quotes.toscrape.com/tag/heartbreak/page/1/,1,70
stay,https://quotes.toscrape.com/tag/sisters/page/1/,1,70
through,https://quotes.toscrape.com/tag/inspirational/page/1/,1,159
through,https://quotes.toscrape.com/tag/life/page/1/,1,135
through,https://quotes.toscrape.com/author/Jane-Austen,1,101
through,https://quotes.toscrape.com/tag/love/page/1/,1,99
through,https://quotes.toscrape.com/page/2/,1,70
through,https://quotes.toscrape.com/tag/love/,1,99
through,https://quotes.toscrape.com/tag/inspirational/,1,159
through,https://quotes.toscrape.com/tag/life/,1,135
through,https://quotes.toscrape.com/tag/friendship/,1,140
through,https://quotes.toscrape.com/tag/friends/,1,73
through,https://quotes.toscrape.com/tag/friends/page/1/,1,73
through,https://quotes.toscrape.com/tag/heartbreak/page/1/,1,73
through,https://quotes.toscrape.com/tag/sisters/page/1/,1,73
through,https://quotes.toscrape.com/author/Elie-Wiesel,1,86
through,https://quotes.toscrape.com/author/George-Eliot,1,92
through,https://quotes.toscrape.com/author/Martin-Luther-King-Jr,1,151
through,https://quotes.toscrape.com/tag/friendship/page/1/,1,140
through,https://quotes.toscrape.com/author/Madeleine-LEngle,1,458
through,https://quotes.toscrape.com/author/Charles-M-Schulz,2,"149,173"
through,https://quotes.toscrape.com/author/Pablo-Neruda,1,293
through,https://quotes.toscrape.com/tag/love/page/2/,1,124
through,https://quotes.toscrape.com/author/Stephenie-Meyer,1,288
through,https://quotes.toscrape.com/author/John-Lennon,1,163
through,https://quotes.toscrape.com/author/Khaled-Hosseini,2,"107,253"
through,https://quotes.toscrape.com/page/8/,1,22
through,https://quotes.toscrape.com/author/Ayn-Rand,1,146
don,https://quotes.toscrape.com/tag/inspirational/page/1/,2,"167,275"
don,https://quotes.toscrape.com/tag/life/page/1/,2,"143,251"
don,https://quotes.toscrape.com/tag/books/page/1/,1,221
don,https://quotes.toscrape.com/tag/classic/page/1/,1,45
don,https://quotes.toscrape.com/author/Marilyn-Monroe,1,116
don,https://quotes.toscrape.com/tag/love/page/1/,6,"107,215,365,369,373,377"
don,https://quotes.toscrape.com/page/2/,7,"78,186,274,391,395,399,403"
don,https://quotes.toscrape.com/tag/love/,6,"107,215,365,369,373,377"
don,https://quotes.toscrape.com/tag/inspirational/,2,"167,275"
don,https://quotes.toscrape.com/tag/life/,2,"143,251"
don,https://quotes.toscrape.com/tag/books/,1,221
don,https://quotes.toscrape.com/tag/reading/,1,185
don,https://quotes.toscrape.com/tag/friends/,2,"81,189"
don,https://quotes.toscrape.com/tag/friends/page/1/,2,"81,189"
don,https://quotes.toscrape.com/tag/heartbreak/page/1/,2,"81,189"
don,https://quotes.toscrape.com/tag/sisters/page/1/,2,"81,189"
don,https://quotes.toscrape.com/tag/reading/page/1/,1,185
don,https://quotes.toscrape.com/tag/simplicity/page/1/,1,22
don,https://quotes.toscrape.com/tag/understand/page/1/,1,22
don,https://quotes.toscrape.com/page/7/,1,59
don,https://quotes.toscrape.com/tag/the-hunger-games/page/1/,1,13
don,https://quotes.toscrape.com/page/8/,1,290
let,https://quotes.toscrape.com/tag/inspirational/page/1/,1,169
let,https://quotes.toscrape.com/tag/life/page/1/,1,145
let,https://quotes.toscrape.com/tag/love/page/1/,2,"109,391"
let,https://quotes.toscrape.com/page/2/,2,"80,417"
let,https://quotes.toscrape.com/tag/love/,2,"109,391"
let,https://quotes.toscrape.com/tag/inspirational/,1,169
let,https://quotes.toscrape.com/tag/life/,1,145
let,https://quotes.toscrape.com/tag/friends/,1,83
let,https://quotes.toscrape.com/tag/friends/page/1/,1,83
let,https://quotes.toscrape.com/tag/heartbreak/page/1/,1,83
let,https://quotes.toscrape.com/tag/sisters/page/1/,1,83
let,https://quotes.toscrape.com/tag/death/page/1/,1,77
let,https://quotes.toscrape.com/tag/life/page/2/,1,57
let,https://quotes.toscrape.com/author/Stephenie-Meyer,1,310
let,https://quotes.toscrape.com/page/7/,1,336
let,https://quotes.toscrape.com/tag/education/page/1/,1,13
let,https://quotes.toscrape.com/page/8/,1,269
let,https://quotes.toscrape.com/page/10/,1,51
them,https://quotes.toscrape.com/tag/inspirational/page/1/,3,"172,202,208"
them,https://quotes.toscrape.com/tag/life/page/1/,4,"148,178,184,463"
them,https://quotes.toscrape.com/tag/love/page/1/,3,"112,142,148"
them,https://quotes.toscrape.com/page/2/,3,"83,113,119"
them,https://quotes.toscrape.com/tag/love/,3,"112,142,148"
them,https://quotes.toscrape.com/tag/inspirational/,3,"172,202,208"
them,https://quotes.toscrape.com/tag/life/,4,"148,178,184,463"
them,https://quotes.toscrape.com/tag/friends/,3,"86,116,122"
them,https://quotes.toscrape.com/tag/friends/page/1/,3,"86,116,122"
them,https://quotes.toscrape.com/tag/heartbreak/page/1/,3,"86,116,122"
them,https://quotes.toscrape.com/tag/sisters/page/1/,3,"86,116,122"
them,https://quotes.toscrape.com/author/Helen-Keller,1,320
them,https://quotes.toscrape.com/author/Allen-Saunders,1,85
them,https://quotes.toscrape.com/author/Dr-Seuss,1,93
them,https://quotes.toscrape.com/tag/regrets/page/1/,1,33
them,https://quotes.toscrape.com/tag/children/page/1/,3,"19,25,31"
them,https://quotes.toscrape.com/author/Charles-M-Schulz,1,557
them,https://quotes.toscrape.com/author/Stephenie-Meyer,1,129
them,https://quotes.toscrape.com/page/3/,4,"109,218,224,230"
them,https://quotes.toscrape.com/tag/fairy-tales/page/1/,3,"20,26,32"
them,https://quotes.toscrape.com/author/J-M-Barrie,1,207
them,https://quotes.toscrape.com/tag/attributed-no-source/page/1/,1,22
them,https://quotes.toscrape.com/page/7/,1,296
them,https://quotes.toscrape.com/author/J-R-R-Tolkien,1,351
them,https://quotes.toscrape.com/author/Ayn-Rand,1,77
sisters,https://quotes.toscrape.com/tag/inspirational/page/1/,2,"175,319"
sisters,https://quotes.toscrape.com/tag/life/page/1/,2,"151,295"
sisters,https://quotes.toscrape.com/tag/love/page/1/,2,"115,259"
sisters,https://quotes.toscrape.com/page/2/,2,"86,230"
sisters,https://quotes.toscrape.com/tag/love/,2,"115,259"
sisters,https://quotes.toscrape.com/tag/inspirational/,2,"175,319"
sisters,https://quotes.toscrape.com/tag/life/,2,"151,295"
sisters,https://quotes.toscrape.com/tag/friends/,2,"89,233"
sisters,https://quotes.toscrape.com/tag/friends/page/1/,2,"89,233"
sisters,https://quotes.toscrape.com/tag/heartbreak/page/1/,2,"89,233"
sisters,https://quotes.toscrape.com/tag/sisters/page/1/,3,"9,89,233"
sisters,https://quotes.toscrape.com/author/George-R-R-Martin,1,54
lovers,https://quotes.toscrape.com/tag/inspirational/page/1/,1,185
lovers,https://quotes.toscrape.com/tag/life/page/1/,1,161
lovers,https://quotes.toscrape.com/tag/love/page/1/,1,125
lovers,https://quotes.toscrape.com/page/2/,1,96
lovers,https://quotes.toscrape.com/tag/love/,1,125
lovers,https://quotes.toscrape.com/tag/inspirational/,1,185
lovers,https://quotes.toscrape.com/tag/life/,1,161
lovers,https://quotes.toscrape.com/tag/friends/,1,99
lovers,https://quotes.toscrape.com/tag/friends/page/1/,1,99
lovers,https://quotes.toscrape.com/tag/heartbreak/page/1/,1,99
lovers,https://quotes.toscrape.com/tag/sisters/page/1/,1,99
well,https://quotes.toscrape.com/tag/inspirational/page/1/,2,"186,376"
well,https://quotes.toscrape.com/tag/life/page/1/,1,162
well,https://quotes.toscrape.com/author/Jane-Austen,1,99
well,https://quotes.toscrape.com/author/Marilyn-Monroe,2,"336,384"
well,https://quotes.toscrape.com/author/Andre-Gide,1,61
well,https://quotes.toscrape.com/tag/love/page/1/,1,126
well,https://quotes.toscrape.com/author/Thomas-A-Edison,1,128
well,https://quotes.toscrape.com/author/Eleanor-Roosevelt,1,53
well,https://quotes.toscrape.com/page/2/,1,97
well,https://quotes.toscrape.com/tag/love/,1,126
well,https://quotes.toscrape.com/tag/inspirational/,2,"186,376"
well,https://quotes.toscrape.com/tag/life/,1,162
well,https://quotes.toscrape.com/tag/friends/,1,100
well,https://quotes.toscrape.com/tag/friends/page/1/,1,100
well,https://quotes.toscrape.com/tag/heartbreak/page/1/,1,100
well,https://quotes.toscrape.com/tag/sisters/page/1/,1,100
well,https://quotes.toscrape.com/author/Elie-Wiesel,1,115
well,https://quotes.toscrape.com/tag/death/page/1/,1,12
well,https://quotes.toscrape.com/author/Douglas-Adams,1,72
well,https://quotes.toscrape.com/author/Mark-Twain,1,166
well,https://quotes.toscrape.com/author/J-D-Salinger,1,41
well,https://quotes.toscrape.com/author/Garrison-Keillor,1,554
well,https://quotes.toscrape.com/author/Suzanne-Collins,1,205
well,https://quotes.toscrape.com/author/Bob-Marley,1,113
well,https://quotes.toscrape.com/author/Stephenie-Meyer,1,247
well,https://quotes.toscrape.com/page/3/,1,260
well,https://quotes.toscrape.com/author/Jimi-Hendrix,1,112
well,https://quotes.toscrape.com/page/4/,1,119
well,https://quotes.toscrape.com/page/9/,1,171
well,https://quotes.toscrape.com/tag/elizabeth-bennet/page/1/,1,26
well,https://quotes.toscrape.com/tag/jane-austen/page/1/,1,26
too,https://quotes.toscrape.com/tag/inspirational/page/1/,2,"192,397"
too,https://quotes.toscrape.com/tag/life/page/1/,2,"168,481"
too,https://quotes.toscrape.com/tag/books/page/1/,1,298
too,https://quotes.toscrape.com/tag/love/page/1/,1,132
too,https://quotes.toscrape.com/page/2/,1,103
too,https://quotes.toscrape.com/tag/love/,1,132
too,https://quotes.toscrape.com/tag/inspirational/,2,"192,397"
too,https://quotes.toscrape.com/tag/life/,2,"168,481"
too,https://quotes.toscrape.com/tag/books/,1,298
too,https://quotes.toscrape.com/tag/friends/,1,106
too,https://quotes.toscrape.com/tag/friends/page/1/,1,106
too,https://quotes.toscrape.com/tag/heartbreak/page/1/,1,106
too,https://quotes.toscrape.com/tag/sisters/page/1/,1,106
too,https://quotes.toscrape.com/tag/regrets/page/1/,1,51
